"tool","precision","recall","f_measure","overlap","counter_tool","counter_txtwerk","dpa_id"
"textrazor",0.5789473684210527,0.7432432432432432,0.650887573964497,55,95,74,"urn:newsml:dpa.com:20090101:170310-99-610744/7"
"textrazor",0.6285714285714286,0.6875,0.6567164179104478,22,35,32,"urn:newsml:dpa.com:20090101:170310-99-610786/4"
"textrazor",0.625,0.4166666666666667,0.5,5,8,12,"urn:newsml:dpa.com:20090101:170311-99-625631/2"
"textrazor",0.4727272727272727,0.6341463414634146,0.5416666666666666,26,55,41,"urn:newsml:dpa.com:20090101:170312-99-632446/5"
"textrazor",0.5625,0.6428571428571429,0.6000000000000001,9,16,14,"urn:newsml:dpa.com:20090101:170313-99-639683/11"
"textrazor",0.38235294117647056,0.48148148148148145,0.4262295081967213,13,34,27,"urn:newsml:dpa.com:20090101:170314-99-652249/2"
"textrazor",0.30434782608695654,0.7777777777777778,0.43750000000000006,28,92,36,"urn:newsml:dpa.com:20090101:170314-99-653917/9"
"textrazor",0.4090909090909091,0.47368421052631576,0.43902439024390244,9,22,19,"urn:newsml:dpa.com:20090101:170314-99-654248/3"
"textrazor",0.6153846153846154,0.6666666666666666,0.64,8,13,12,"urn:newsml:dpa.com:20090101:170314-99-655782/2"
"textrazor",0.6909090909090909,0.7450980392156863,0.7169811320754716,38,55,51,"urn:newsml:dpa.com:20090101:170314-99-661226/2"
"textrazor",0.38636363636363635,0.7083333333333334,0.5,17,44,24,"urn:newsml:dpa.com:20090101:170315-99-667653/7"
"textrazor",0.7777777777777778,0.7,0.7368421052631577,7,9,10,"urn:newsml:dpa.com:20090101:170315-99-668796/12"
"textrazor",0.6666666666666666,0.7916666666666666,0.7238095238095237,38,57,48,"urn:newsml:dpa.com:20090101:170315-99-671561/3"
"textrazor",0.59375,0.8636363636363636,0.7037037037037037,19,32,22,"urn:newsml:dpa.com:20090101:170315-99-672931/12"
"textrazor",0.9090909090909091,0.625,0.7407407407407406,10,11,16,"urn:newsml:dpa.com:20090101:170315-99-673966/2"
"textrazor",0.7142857142857143,0.5555555555555556,0.6250000000000001,10,14,18,"urn:newsml:dpa.com:20090101:170316-99-682990/7"
"textrazor",0.53125,0.85,0.6538461538461537,17,32,20,"urn:newsml:dpa.com:20090101:170316-99-683431/2"
"textrazor",0.4166666666666667,0.4411764705882353,0.42857142857142855,15,36,34,"urn:newsml:dpa.com:20090101:170316-99-688310/17"
"textrazor",0.5,0.5625,0.5294117647058824,18,36,32,"urn:newsml:dpa.com:20090101:170316-99-692917/2"
"textrazor",0.6,0.6428571428571429,0.6206896551724138,9,15,14,"urn:newsml:dpa.com:20090101:170317-99-696917/3"
"textrazor",0.5263157894736842,0.9523809523809523,0.6779661016949152,20,38,21,"urn:newsml:dpa.com:20090101:170317-99-697558/2"
"textrazor",0.48,0.5454545454545454,0.5106382978723404,12,25,22,"urn:newsml:dpa.com:20090101:170317-99-698915/2"
"textrazor",0.8,0.5714285714285714,0.6666666666666666,4,5,7,"urn:newsml:dpa.com:20090101:170317-99-702583/2"
"textrazor",0.4,0.6666666666666666,0.5,8,20,12,"urn:newsml:dpa.com:20090101:170317-99-705047/4"
"textrazor",0.7142857142857143,1,0.8333333333333333,5,7,5,"urn:newsml:dpa.com:20090101:170318-99-713025/3"
"textrazor",0.625,0.7291666666666666,0.6730769230769231,35,56,48,"urn:newsml:dpa.com:20090101:170318-99-713802/19"
"textrazor",0.5555555555555556,0.5882352941176471,0.5714285714285715,10,18,17,"urn:newsml:dpa.com:20090101:170318-99-715768/2"
"textrazor",0.5416666666666666,0.43333333333333335,0.4814814814814815,13,24,30,"urn:newsml:dpa.com:20090101:170318-99-718365/5"
"textrazor",0.6666666666666666,0.8571428571428571,0.75,6,9,7,"urn:newsml:dpa.com:20090101:170319-99-722098/2"
"textrazor",0.5555555555555556,0.6521739130434783,0.6,45,81,69,"urn:newsml:dpa.com:20090101:170319-99-722478/2"
"textrazor",0.4927536231884058,0.7391304347826086,0.591304347826087,34,69,46,"urn:newsml:dpa.com:20090101:170319-99-722882/7"
"textrazor",0.5625,0.75,0.6428571428571429,9,16,12,"urn:newsml:dpa.com:20090101:170319-99-723159/9"
"textrazor",0.3333333333333333,0.6290322580645161,0.435754189944134,39,117,62,"urn:newsml:dpa.com:20090101:170319-99-723771/2"
"textrazor",0.7037037037037037,0.8636363636363636,0.7755102040816326,19,27,22,"urn:newsml:dpa.com:20090101:170319-99-726238/4"
"textrazor",0.35714285714285715,0.625,0.45454545454545453,10,28,16,"urn:newsml:dpa.com:20090101:170320-99-730606/2"
"textrazor",0.5833333333333334,0.8235294117647058,0.6829268292682927,14,24,17,"urn:newsml:dpa.com:20090101:170320-99-730716/2"
"textrazor",0.22580645161290322,0.5,0.3111111111111111,7,31,14,"urn:newsml:dpa.com:20090101:170320-99-732099/2"
"textrazor",0.5625,1,0.72,9,16,9,"urn:newsml:dpa.com:20090101:170320-99-734984/3"
"textrazor",0.6190476190476191,0.6753246753246753,0.6459627329192547,52,84,77,"urn:newsml:dpa.com:20090101:170320-99-737124/6"
"textrazor",0.375,0.25,0.3,3,8,12,"urn:newsml:dpa.com:20090101:170320-99-737704/2"
"textrazor",0.46938775510204084,0.6764705882352942,0.5542168674698795,23,49,34,"urn:newsml:dpa.com:20090101:170321-99-745900/8"
"textrazor",1,0.8571428571428571,0.923076923076923,6,6,7,"urn:newsml:dpa.com:20090101:170321-99-749606/2"
"textrazor",0.5517241379310345,0.64,0.5925925925925927,16,29,25,"urn:newsml:dpa.com:20090101:170322-99-759700/2"
"textrazor",0.391304347826087,1,0.5625,9,23,9,"urn:newsml:dpa.com:20090101:170322-99-760418/3"
"textrazor",0.36363636363636365,0.5333333333333333,0.43243243243243246,16,44,30,"urn:newsml:dpa.com:20090101:170322-99-767412/2"
"textrazor",0.46153846153846156,0.46153846153846156,0.46153846153846156,6,13,13,"urn:newsml:dpa.com:20090101:170322-99-768026/3"
"textrazor",0.34080717488789236,0.5588235294117647,0.4233983286908078,76,223,136,"urn:newsml:dpa.com:20090101:170322-99-771916/2"
"textrazor",0.8333333333333334,0.8333333333333334,0.8333333333333334,5,6,6,"urn:newsml:dpa.com:20090101:170323-99-774797/2"
"textrazor",0.5636363636363636,0.7469879518072289,0.6424870466321244,62,110,83,"urn:newsml:dpa.com:20090101:170323-99-779245/10"
"textrazor",0.5882352941176471,0.8333333333333334,0.6896551724137931,10,17,12,"urn:newsml:dpa.com:20090101:170323-99-780115/5"
"textrazor",0.5384615384615384,0.6774193548387096,0.6,21,39,31,"urn:newsml:dpa.com:20090101:170323-99-780756/2"
"textrazor",0.75,0.75,0.75,3,4,4,"urn:newsml:dpa.com:20090101:170323-99-781982/2"
"textrazor",0.45714285714285713,0.7441860465116279,0.5663716814159292,32,70,43,"urn:newsml:dpa.com:20090101:170324-99-788589/3"
"textrazor",0.7142857142857143,0.625,0.6666666666666666,5,7,8,"urn:newsml:dpa.com:20090101:170324-99-793582/2"
"textrazor",0.5909090909090909,0.8666666666666667,0.7027027027027029,13,22,15,"urn:newsml:dpa.com:20090101:170324-99-794983/4"
"textrazor",0.4,0.5185185185185185,0.45161290322580644,14,35,27,"urn:newsml:dpa.com:20090101:170324-99-796363/5"
"textrazor",0.5,0.6875,0.5789473684210527,11,22,16,"urn:newsml:dpa.com:20090101:170324-99-800488/5"
"textrazor",0.5230769230769231,0.7906976744186046,0.6296296296296297,34,65,43,"urn:newsml:dpa.com:20090101:170325-99-806443/6"
"textrazor",0.5952380952380952,0.6410256410256411,0.617283950617284,25,42,39,"urn:newsml:dpa.com:20090101:170325-99-807869/10"
"textrazor",0.4626865671641791,0.7948717948717948,0.5849056603773585,31,67,39,"urn:newsml:dpa.com:20090101:170325-99-810260/2"
"textrazor",0.7272727272727273,0.8421052631578947,0.7804878048780488,16,22,19,"urn:newsml:dpa.com:20090101:170326-99-813338/2"
"textrazor",0.37362637362637363,0.5862068965517241,0.4563758389261745,34,91,58,"urn:newsml:dpa.com:20090101:170326-99-813421/3"
"textrazor",0.6842105263157895,0.7647058823529411,0.7222222222222222,13,19,17,"urn:newsml:dpa.com:20090101:170326-99-815990/2"
"textrazor",0.36363636363636365,0.3333333333333333,0.34782608695652173,4,11,12,"urn:newsml:dpa.com:20090101:170326-99-816833/2"
"textrazor",1,0.6,0.7499999999999999,6,6,10,"urn:newsml:dpa.com:20090101:170326-99-817020/5"
"textrazor",0.6666666666666666,0.8888888888888888,0.761904761904762,8,12,9,"urn:newsml:dpa.com:20090101:170326-99-818235/2"
"textrazor",0.8571428571428571,1,0.923076923076923,12,14,12,"urn:newsml:dpa.com:20090101:170326-99-819323/3"
"textrazor",0.45,0.8181818181818182,0.5806451612903226,9,20,11,"urn:newsml:dpa.com:20090101:170327-99-824064/5"
"textrazor",0.6458333333333334,0.8378378378378378,0.7294117647058824,31,48,37,"urn:newsml:dpa.com:20090101:170327-99-824803/18"
"textrazor",0.25,0.4166666666666667,0.3125,5,20,12,"urn:newsml:dpa.com:20090101:170327-99-829119/8"
"textrazor",0.7142857142857143,0.8333333333333334,0.7692307692307692,5,7,6,"urn:newsml:dpa.com:20090101:170328-99-837369/4"
"textrazor",0.4166666666666667,0.9090909090909091,0.5714285714285715,10,24,11,"urn:newsml:dpa.com:20090101:170328-99-839207/2"
"textrazor",0.5555555555555556,0.7142857142857143,0.6250000000000001,15,27,21,"urn:newsml:dpa.com:20090101:170328-99-840356/3"
"textrazor",0.7333333333333333,0.6111111111111112,0.6666666666666666,11,15,18,"urn:newsml:dpa.com:20090101:170328-99-841361/9"
"textrazor",0.5925925925925926,0.7272727272727273,0.6530612244897959,16,27,22,"urn:newsml:dpa.com:20090101:170328-99-842824/4"
"textrazor",0.40816326530612246,0.5,0.449438202247191,20,49,40,"urn:newsml:dpa.com:20090101:170329-99-854370/2"
"textrazor",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170329-99-862702/1"
"textrazor",0.5555555555555556,0.7142857142857143,0.6250000000000001,5,9,7,"urn:newsml:dpa.com:20090101:170329-99-864513/2"
"textrazor",0.6065573770491803,0.74,0.6666666666666666,37,61,50,"urn:newsml:dpa.com:20090101:170329-99-865839/2"
"textrazor",0.6842105263157895,0.6190476190476191,0.6500000000000001,13,19,21,"urn:newsml:dpa.com:20090101:170330-99-869292/3"
"textrazor",0.6153846153846154,0.7272727272727273,0.6666666666666667,24,39,33,"urn:newsml:dpa.com:20090101:170330-99-871722/37"
"textrazor",0.45985401459854014,0.6885245901639344,0.5514223194748359,126,274,183,"urn:newsml:dpa.com:20090101:170330-99-873066/2"
"textrazor",0.5909090909090909,0.8125,0.6842105263157896,13,22,16,"urn:newsml:dpa.com:20090101:170330-99-876663/4"
"textrazor",0.5,0.3333333333333333,0.4,5,10,15,"urn:newsml:dpa.com:20090101:170331-99-887808/2"
"textrazor",0.42857142857142855,0.3157894736842105,0.36363636363636365,6,14,19,"urn:newsml:dpa.com:20090101:170331-99-888261/5"
"textrazor",0.5454545454545454,0.6666666666666666,0.6,6,11,9,"urn:newsml:dpa.com:20090101:170331-99-888877/2"
"textrazor",0.38461538461538464,0.8333333333333334,0.5263157894736842,5,13,6,"urn:newsml:dpa.com:20090101:170331-99-890586/9"
"textrazor",0.5135135135135135,0.6333333333333333,0.5671641791044775,19,37,30,"urn:newsml:dpa.com:20090101:170331-99-891064/2"
"textrazor",0.4358974358974359,0.5666666666666667,0.4927536231884058,17,39,30,"urn:newsml:dpa.com:20090101:170331-99-894941/3"
"textrazor",0.4,0.5333333333333333,0.4571428571428572,8,20,15,"urn:newsml:dpa.com:20090101:170401-99-899304/3"
"textrazor",0.6,0.5454545454545454,0.5714285714285713,6,10,11,"urn:newsml:dpa.com:20090101:170401-99-903424/2"
"textrazor",0.30434782608695654,0.5384615384615384,0.3888888888888889,21,69,39,"urn:newsml:dpa.com:20090101:170401-99-903988/3"
"textrazor",0.5892857142857143,0.5076923076923077,0.5454545454545454,33,56,65,"urn:newsml:dpa.com:20090101:170402-99-909244/4"
"textrazor",0.4444444444444444,0.7272727272727273,0.5517241379310345,8,18,11,"urn:newsml:dpa.com:20090101:170402-99-913648/2"
"textrazor",0.6666666666666666,0.875,0.7567567567567567,14,21,16,"urn:newsml:dpa.com:20090101:170403-99-918796/4"
"textrazor",0.4634146341463415,0.6551724137931034,0.5428571428571429,38,82,58,"urn:newsml:dpa.com:20090101:170403-99-922083/11"
"textrazor",0.5909090909090909,0.6190476190476191,0.6046511627906977,13,22,21,"urn:newsml:dpa.com:20090101:170403-99-926383/1"
"textrazor",0.660377358490566,0.6481481481481481,0.6542056074766356,35,53,54,"urn:newsml:dpa.com:20090101:170403-99-928213/2"
"textrazor",0.5416666666666666,0.8125,0.65,13,24,16,"urn:newsml:dpa.com:20090101:170404-99-936538/4"
"textrazor",0.6842105263157895,0.7222222222222222,0.7027027027027027,13,19,18,"urn:newsml:dpa.com:20090101:170404-99-939282/2"
"textrazor",0.4,0.6666666666666666,0.5,4,10,6,"urn:newsml:dpa.com:20090101:170404-99-940317/2"
"textrazor",0.7,0.5833333333333334,0.6363636363636365,7,10,12,"urn:newsml:dpa.com:20090101:170404-99-942019/3"
"textrazor",0.5263157894736842,0.5882352941176471,0.5555555555555555,10,19,17,"urn:newsml:dpa.com:20090101:170404-99-942513/9"
"textrazor",0.6875,0.7857142857142857,0.7333333333333334,11,16,14,"urn:newsml:dpa.com:20090101:170405-99-949696/3"
"textrazor",0.5172413793103449,0.8333333333333334,0.6382978723404256,15,29,18,"urn:newsml:dpa.com:20090101:170405-99-955684/2"
"textrazor",0.3592233009708738,0.43529411764705883,0.3936170212765957,37,103,85,"urn:newsml:dpa.com:20090101:170405-99-957915/163"
"textrazor",0.4090909090909091,0.8181818181818182,0.5454545454545455,9,22,11,"urn:newsml:dpa.com:20090101:170405-99-958909/2"
"textrazor",0.42857142857142855,0.5454545454545454,0.4799999999999999,6,14,11,"urn:newsml:dpa.com:20090101:170406-99-970910/3"
"textrazor",0.5185185185185185,0.6511627906976745,0.577319587628866,28,54,43,"urn:newsml:dpa.com:20090101:170407-99-982122/6"
"textrazor",0.6363636363636364,0.5,0.56,7,11,14,"urn:newsml:dpa.com:20090101:170407-99-984312/5"
"textrazor",0.5428571428571428,0.76,0.6333333333333332,19,35,25,"urn:newsml:dpa.com:20090101:170407-99-986349/2"
"textrazor",0.616822429906542,0.88,0.7252747252747253,66,107,75,"urn:newsml:dpa.com:20090101:170407-99-989316/3"
"textrazor",0.5157894736842106,0.6805555555555556,0.5868263473053893,49,95,72,"urn:newsml:dpa.com:20090101:170407-99-991785/7"
"textrazor",0.7142857142857143,0.5,0.588235294117647,5,7,10,"urn:newsml:dpa.com:20090101:170407-99-991790/3"
"textrazor",0.35135135135135137,0.4642857142857143,0.39999999999999997,13,37,28,"urn:newsml:dpa.com:20090101:170408-99-00147/2"
"textrazor",0.5,0.6666666666666666,0.5714285714285715,8,16,12,"urn:newsml:dpa.com:20090101:170408-99-997766/1"
"textrazor",0.3333333333333333,0.42857142857142855,0.375,3,9,7,"urn:newsml:dpa.com:20090101:170408-99-998004/3"
"textrazor",0.39285714285714285,0.5,0.44,11,28,22,"urn:newsml:dpa.com:20090101:170409-99-04459/3"
"textrazor",0.8333333333333334,0.625,0.7142857142857143,5,6,8,"urn:newsml:dpa.com:20090101:170409-99-04586/2"
"textrazor",0.5714285714285714,0.8421052631578947,0.6808510638297872,16,28,19,"urn:newsml:dpa.com:20090101:170409-99-04806/10"
"textrazor",0.5915492957746479,0.6774193548387096,0.631578947368421,42,71,62,"urn:newsml:dpa.com:20090101:170409-99-06708/2"
"textrazor",0.45614035087719296,0.5909090909090909,0.5148514851485149,26,57,44,"urn:newsml:dpa.com:20090101:170409-99-07120/3"
"textrazor",0.7446808510638298,0.7777777777777778,0.7608695652173912,35,47,45,"urn:newsml:dpa.com:20090101:170409-99-07955/13"
"textrazor",0.44086021505376344,0.5694444444444444,0.49696969696969695,41,93,72,"urn:newsml:dpa.com:20090101:170410-99-14435/2"
"textrazor",0.8666666666666667,0.7222222222222222,0.7878787878787877,13,15,18,"urn:newsml:dpa.com:20090101:170410-99-14657/35"
"textrazor",0.3181818181818182,0.5833333333333334,0.4117647058823529,7,22,12,"urn:newsml:dpa.com:20090101:170410-99-16671/8"
"textrazor",0.8,0.8,0.8000000000000002,4,5,5,"urn:newsml:dpa.com:20090101:170410-99-22175/3"
"textrazor",0.5333333333333333,0.7272727272727273,0.6153846153846153,16,30,22,"urn:newsml:dpa.com:20090101:170410-99-23074/2"
"textrazor",0.4,0.4,0.4000000000000001,2,5,5,"urn:newsml:dpa.com:20090101:170410-99-23264/2"
"textrazor",0.35294117647058826,0.6666666666666666,0.46153846153846156,6,17,9,"urn:newsml:dpa.com:20090101:170410-99-23624/2"
"textrazor",0.5333333333333333,0.6666666666666666,0.5925925925925926,8,15,12,"urn:newsml:dpa.com:20090101:170411-99-25592/1"
"textrazor",0.6,0.5,0.5454545454545454,6,10,12,"urn:newsml:dpa.com:20090101:170411-99-31505/2"
"textrazor",0.6153846153846154,0.8,0.6956521739130435,8,13,10,"urn:newsml:dpa.com:20090101:170411-99-33049/2"
"textrazor",0.6363636363636364,0.4666666666666667,0.5384615384615385,7,11,15,"urn:newsml:dpa.com:20090101:170411-99-33772/5"
"textrazor",0.6875,0.6470588235294118,0.6666666666666667,11,16,17,"urn:newsml:dpa.com:20090101:170411-99-37260/2"
"textrazor",0.7142857142857143,0.75,0.7317073170731706,15,21,20,"urn:newsml:dpa.com:20090101:170411-99-37760/6"
"textrazor",0.03076923076923077,0.6666666666666666,0.05882352941176471,4,130,6,"urn:newsml:dpa.com:20090101:170411-99-38298/1"
"textrazor",0.29118773946360155,0.6440677966101694,0.40105540897097625,76,261,118,"urn:newsml:dpa.com:20090101:170411-99-39961/3"
"textrazor",0.5714285714285714,0.5,0.5333333333333333,4,7,8,"urn:newsml:dpa.com:20090101:170412-99-40871/2"
"textrazor",0.5714285714285714,0.5714285714285714,0.5714285714285714,4,7,7,"urn:newsml:dpa.com:20090101:170412-99-51119/6"
"textrazor",0.6086956521739131,0.7777777777777778,0.6829268292682927,14,23,18,"urn:newsml:dpa.com:20090101:170412-99-51308/2"
"textrazor",0.6,0.7894736842105263,0.6818181818181819,15,25,19,"urn:newsml:dpa.com:20090101:170412-99-53064/2"
"textrazor",0.3333333333333333,0.5,0.4,2,6,4,"urn:newsml:dpa.com:20090101:170412-99-53810/1"
"textrazor",0.4444444444444444,0.6666666666666666,0.5333333333333333,4,9,6,"urn:newsml:dpa.com:20090101:170413-99-61539/4"
"textrazor",0.6666666666666666,0.7368421052631579,0.7,14,21,19,"urn:newsml:dpa.com:20090101:170413-99-62975/3"
"textrazor",0.2631578947368421,0.625,0.37037037037037035,5,19,8,"urn:newsml:dpa.com:20090101:170413-99-65872/2"
"textrazor",0.5,0.5714285714285714,0.5333333333333333,4,8,7,"urn:newsml:dpa.com:20090101:170413-99-66505/4"
"textrazor",0.35294117647058826,0.75,0.48,6,17,8,"urn:newsml:dpa.com:20090101:170414-99-72504/2"
"textrazor",0.2631578947368421,0.625,0.37037037037037035,5,19,8,"urn:newsml:dpa.com:20090101:170414-99-72710/2"
"textrazor",0.5869565217391305,0.6585365853658537,0.6206896551724138,27,46,41,"urn:newsml:dpa.com:20090101:170414-99-73820/3"
"textrazor",0.42105263157894735,0.5,0.45714285714285713,8,19,16,"urn:newsml:dpa.com:20090101:170414-99-74742/2"
"textrazor",0.627906976744186,0.7941176470588235,0.7012987012987012,54,86,68,"urn:newsml:dpa.com:20090101:170414-99-75665/3"
"textrazor",0.8181818181818182,0.6428571428571429,0.7200000000000001,9,11,14,"urn:newsml:dpa.com:20090101:170415-99-78267/3"
"textrazor",0.4,0.4,0.4000000000000001,2,5,5,"urn:newsml:dpa.com:20090101:170416-99-86960/2"
"textrazor",0.46153846153846156,0.75,0.5714285714285714,6,13,8,"urn:newsml:dpa.com:20090101:170416-99-88104/1"
"textrazor",0.7777777777777778,0.7777777777777778,0.7777777777777778,7,9,9,"urn:newsml:dpa.com:20090101:170416-99-88330/2"
"textrazor",0.35294117647058826,0.6,0.4444444444444445,24,68,40,"urn:newsml:dpa.com:20090101:170416-99-90704/2"
"textrazor",0.8235294117647058,0.8235294117647058,0.8235294117647058,14,17,17,"urn:newsml:dpa.com:20090101:170416-99-90992/9"
"textrazor",0.47368421052631576,0.6428571428571429,0.5454545454545454,27,57,42,"urn:newsml:dpa.com:20090101:170416-99-92827/4"
"textrazor",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170417-99-94351/1"
"textrazor",0.5,0.43478260869565216,0.46511627906976744,10,20,23,"urn:newsml:dpa.com:20090101:170417-99-97950/3"
"textrazor",0.453125,0.7341772151898734,0.5603864734299517,58,128,79,"urn:newsml:dpa.com:20090101:170418-99-103750/2"
"textrazor",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170418-99-104186/2"
"textrazor",0.5333333333333333,0.5,0.5161290322580646,8,15,16,"urn:newsml:dpa.com:20090101:170418-99-107491/2"
"textrazor",0.525,0.75,0.6176470588235295,21,40,28,"urn:newsml:dpa.com:20090101:170418-99-109693/4"
"textrazor",0.6666666666666666,0.5714285714285714,0.6153846153846153,4,6,7,"urn:newsml:dpa.com:20090101:170418-99-112989/1"
"textrazor",0.029411764705882353,0.6666666666666666,0.056338028169014086,4,136,6,"urn:newsml:dpa.com:20090101:170419-90-027194/2"
"textrazor",0.45454545454545453,0.4166666666666667,0.43478260869565216,5,11,12,"urn:newsml:dpa.com:20090101:170419-99-115489/3"
"textrazor",0.47058823529411764,0.8888888888888888,0.6153846153846153,8,17,9,"urn:newsml:dpa.com:20090101:170419-99-117674/2"
"textrazor",0.6081081081081081,0.75,0.6716417910447762,45,74,60,"urn:newsml:dpa.com:20090101:170419-99-125759/4"
"textrazor",0.47058823529411764,0.7272727272727273,0.5714285714285714,8,17,11,"urn:newsml:dpa.com:20090101:170420-99-132118/2"
